#species	count
species:ncbi:72677	7
species:ncbi:74718	7
species:ncbi:205132	7
species:ncbi:109820	7
species:ncbi:37289	7
species:ncbi:156995	7
species:ncbi:80604	7
species:ncbi:67328	7
species:ncbi:111511	7
species:ncbi:161398	7
species:ncbi:96460	7
species:ncbi:154815	7
species:ncbi:221721	7
species:ncbi:229830	7
species:ncbi:109686	7
species:ncbi:473660	7
species:ncbi:103892	7
species:ncbi:4366	7
species:ncbi:230730	7
species:ncbi:298401	7
species:ncbi:232408	7
species:ncbi:29815	7
species:ncbi:88458	7
species:ncbi:294833	7
species:ncbi:41007	7
species:ncbi:299907	7
species:ncbi:126070	7
species:ncbi:507535	7
species:ncbi:1684	7
species:ncbi:33690	7
species:ncbi:338536	7
species:ncbi:262038	7
species:ncbi:251366	7
species:ncbi:37470	7
species:ncbi:327061	7
species:ncbi:180528	7
species:ncbi:182058	7
species:ncbi:358032	7
species:ncbi:5150	7
species:ncbi:155256	7
species:ncbi:127005	7
species:ncbi:69766	7
species:ncbi:400537	7
species:ncbi:231951	7
species:ncbi:126839	7
species:ncbi:279949	7
species:ncbi:341028	7
species:ncbi:28230	7
species:ncbi:10830	7
species:ncbi:192963	7
species:ncbi:306581	7
species:ncbi:73919	7
species:ncbi:360628	7
species:ncbi:32478	7
species:ncbi:348296	7
species:ncbi:182248	7
species:ncbi:107996	7
species:ncbi:47689	7
species:ncbi:34290	7
species:ncbi:134901	7
species:ncbi:232081	7
species:ncbi:406062	7
species:ncbi:231620	7
species:ncbi:68827	7
species:ncbi:171273	7
species:ncbi:119853	7
species:ncbi:154437	7
species:ncbi:151771	7
species:ncbi:7970	7
species:ncbi:180062	7
species:ncbi:146476	7
species:ncbi:60114	7
species:ncbi:137068	7
species:ncbi:136084	7
species:ncbi:449869	7
species:ncbi:64009	7
species:ncbi:47901	7
species:ncbi:110517	7
species:ncbi:300638	7
species:ncbi:197532	7
species:ncbi:236807	7
species:ncbi:4984	7
species:ncbi:52629	7
species:ncbi:227363	7
species:ncbi:426638	7
species:ncbi:251525	7
species:ncbi:199663	7
species:ncbi:69564	7
species:ncbi:332168	7
species:ncbi:195105	7
species:ncbi:37483	7
species:ncbi:108486	7
species:ncbi:330909	7
species:ncbi:450027	7
species:ncbi:204214	7
species:ncbi:29435	7
species:ncbi:13370	7
species:ncbi:153971	7
species:ncbi:161897	7
species:ncbi:29571	7
species:ncbi:368073	7
species:ncbi:144184	7
species:ncbi:223459	7
species:ncbi:167956	7
species:ncbi:53607	7
species:ncbi:459148	7
species:ncbi:317352	7
species:ncbi:124792	7
species:ncbi:426380	7
species:ncbi:287016	7
species:ncbi:180921	7
species:ncbi:448537	7
species:ncbi:555858	7
species:ncbi:217853	7
species:ncbi:54756	7
species:ncbi:97398	7
species:ncbi:95007	7
species:ncbi:340331	7
species:ncbi:173509	7
species:ncbi:179288	7
species:ncbi:44562	7
species:ncbi:159716	7
species:ncbi:73405	7
species:ncbi:351231	7
species:ncbi:319543	7
species:ncbi:3274	7
species:ncbi:122631	7
species:ncbi:150235	7
species:ncbi:71812	7
species:ncbi:286727	7
species:ncbi:243486	7
species:ncbi:175058	7
species:ncbi:348459	7
species:ncbi:374995	7
species:ncbi:51759	7
species:ncbi:131382	7
species:ncbi:191292	7
species:ncbi:85827	7
species:ncbi:445438	7
species:ncbi:146819	7
species:ncbi:87248	7
species:ncbi:262076	7
species:ncbi:266006	7
species:ncbi:291231	7
species:ncbi:253221	7
species:ncbi:121507	7
species:ncbi:92050	7
species:ncbi:63431	7
species:ncbi:104896	7
species:ncbi:123918	7
species:ncbi:72780	7
species:ncbi:238838	7
species:ncbi:97492	7
species:ncbi:142522	7
species:ncbi:67573	7
species:ncbi:78346	7
species:ncbi:56349	7
species:ncbi:128958	7
species:ncbi:203558	7
species:ncbi:263718	7
species:ncbi:97036	7
species:ncbi:524897	7
species:ncbi:392540	7
species:ncbi:991	7
species:ncbi:42811	7
species:ncbi:191885	7
species:ncbi:575521	7
species:ncbi:153643	7
species:ncbi:85105	7
species:ncbi:92200	7
species:ncbi:21018	7
species:ncbi:332057	7
species:ncbi:245175	7
species:ncbi:288062	7
species:ncbi:52725	7
species:ncbi:29511	7
species:ncbi:165461	7
species:ncbi:9421	7
species:ncbi:162836	7
species:ncbi:168522	7
species:ncbi:61613	7
species:ncbi:379402	7
species:ncbi:73399	7
species:ncbi:43985	7
species:ncbi:36878	7
species:ncbi:147468	7
species:ncbi:35563	7
species:ncbi:130497	7
species:ncbi:86021	7
species:ncbi:134762	7
species:ncbi:213056	7
species:ncbi:115714	7
species:ncbi:68206	7
species:ncbi:406536	7
species:ncbi:301498	7
species:ncbi:109630	7
species:ncbi:278024	7
species:ncbi:118246	7
species:ncbi:139090	7
species:ncbi:156873	7
species:ncbi:91353	7
species:ncbi:3492	7
species:ncbi:337182	7
species:ncbi:103353	7
species:ncbi:149335	7
species:ncbi:52767	7
species:ncbi:50331	7
species:ncbi:231478	7
species:ncbi:126717	7
species:ncbi:263476	7
species:ncbi:103651	7
species:ncbi:270005	7
species:ncbi:455226	7
species:ncbi:79841	7
species:ncbi:290179	7
species:ncbi:564712	7
species:ncbi:56236	7
species:ncbi:242623	7
species:ncbi:48725	7
species:ncbi:4603	7
species:ncbi:7487	7
species:ncbi:171164	7
species:ncbi:361427	7
species:ncbi:40577	7
species:ncbi:67334	7
species:ncbi:231480	7
species:ncbi:71505	7
species:ncbi:233257	7
species:ncbi:306179	7
species:ncbi:115664	7
species:ncbi:269635	7
species:ncbi:5923	7
species:ncbi:86796	7
species:ncbi:96832	7
species:ncbi:206130	7
species:ncbi:34275	7
species:ncbi:168149	7
species:ncbi:568715	7
species:ncbi:228708	7
species:ncbi:254358	7
species:ncbi:382538	7
species:ncbi:293059	7
species:ncbi:546847	7
species:ncbi:42096	7
species:ncbi:179887	7
species:ncbi:300975	7
species:ncbi:37339	7
species:ncbi:418248	7
species:ncbi:111507	7
species:ncbi:188916	7
species:ncbi:158587	7
species:ncbi:189381	7
species:ncbi:74046	7
species:ncbi:209242	7
species:ncbi:53250	7
species:ncbi:478600	7
species:ncbi:60458	7
species:ncbi:244732	7
species:ncbi:392645	7
species:ncbi:113644	7
species:ncbi:99098	7
species:ncbi:104664	7
species:ncbi:132697	7
species:ncbi:200734	7
species:ncbi:372028	7
species:ncbi:164485	7
species:ncbi:121608	7
species:ncbi:53185	7
species:ncbi:470949	7
species:ncbi:74957	7
species:ncbi:543863	7
species:ncbi:204382	7
species:ncbi:245098	7
species:ncbi:227978	7
species:ncbi:41763	7
species:ncbi:1799	7
species:ncbi:238015	7
species:ncbi:414788	7
species:ncbi:153542	7
species:ncbi:7433	7
species:ncbi:31407	7
species:ncbi:135590	7
species:ncbi:272001	7
species:ncbi:160385	7
species:ncbi:529694	7
species:ncbi:155759	7
species:ncbi:227309	7
species:ncbi:115002	7
species:ncbi:86829	7
species:ncbi:100367	7
species:ncbi:32354	7
species:ncbi:175429	7
species:ncbi:55145	7
species:ncbi:189231	7
species:ncbi:288840	7
species:ncbi:160792	7
species:ncbi:183327	7
species:ncbi:97956	7
species:ncbi:489800	7
species:ncbi:310660	7
species:ncbi:52497	7
species:ncbi:271503	7
species:ncbi:183910	7
species:ncbi:127637	7
species:ncbi:219810	7
species:ncbi:372321	7
species:ncbi:148714	7
species:ncbi:59942	7
species:ncbi:358079	7
species:ncbi:516024	7
species:ncbi:232417	7
species:ncbi:80870	7
species:ncbi:13006	7
species:ncbi:403115	7
species:ncbi:330464	7
species:ncbi:391787	7
species:ncbi:207647	7
species:ncbi:129387	7
species:ncbi:290679	7
species:ncbi:68203	7
species:ncbi:527	7
species:ncbi:321398	7
species:ncbi:229069	7
species:ncbi:55617	7
species:ncbi:70655	7
species:ncbi:460	7
species:ncbi:470175	7
species:ncbi:47474	7
species:ncbi:144283	7
species:ncbi:54460	7
species:ncbi:44936	7
species:ncbi:147469	7
species:ncbi:204098	7
species:ncbi:2881	7
species:ncbi:194552	7
species:ncbi:288064	7
species:ncbi:78086	7
species:ncbi:190275	7
species:ncbi:498633	7
species:ncbi:415023	7
species:ncbi:471284	7
species:ncbi:91727	7
species:ncbi:251517	7
species:ncbi:39585	7
species:ncbi:240555	7
species:ncbi:217839	7
species:ncbi:35811	7
species:ncbi:142651	7
species:ncbi:223556	7
species:ncbi:120832	7
species:ncbi:317878	7
species:ncbi:79722	7
species:ncbi:72229	7
species:ncbi:162389	7
species:ncbi:44025	7
species:ncbi:315492	7
species:ncbi:295550	7
species:ncbi:65515	7
species:ncbi:90909	7
species:ncbi:40223	7
species:ncbi:90693	7
species:ncbi:199751	7
species:ncbi:362247	7
species:ncbi:55316	7
species:ncbi:276779	7
species:ncbi:49144	7
species:ncbi:306376	7
species:ncbi:124786	7
species:ncbi:162304	7
species:ncbi:150428	7
species:ncbi:207715	7
species:ncbi:218825	7
species:ncbi:53436	7
species:ncbi:434235	7
species:ncbi:127571	7
species:ncbi:75922	7
species:ncbi:209516	7
species:ncbi:55218	7
species:ncbi:49299	7
species:ncbi:237716	7
species:ncbi:216259	7
species:ncbi:290511	7
species:ncbi:240830	7
species:ncbi:233783	7
species:ncbi:5636	7
species:ncbi:103818	7
species:ncbi:349221	7
species:ncbi:51943	7
species:ncbi:76064	7
species:ncbi:182944	7
species:ncbi:71717	7
species:ncbi:318394	7
species:ncbi:68810	7
species:ncbi:553532	7
species:ncbi:82232	7
species:ncbi:88886	7
species:ncbi:89435	7
species:ncbi:355831	7
species:ncbi:46206	7
species:ncbi:137577	7
species:ncbi:28699	7
species:ncbi:217868	7
species:ncbi:46677	7
species:ncbi:293227	7
species:ncbi:32048	7
species:ncbi:42806	7
species:ncbi:155874	7
species:ncbi:227046	7
species:ncbi:43357	7
species:ncbi:94006	7
species:ncbi:155042	7
species:ncbi:209252	7
species:ncbi:153621	7
species:ncbi:132722	7
species:ncbi:40833	7
species:ncbi:509719	7
species:ncbi:296138	7
species:ncbi:144588	7
species:ncbi:452325	7
species:ncbi:345912	7
species:ncbi:248862	7
species:ncbi:300877	7
species:ncbi:219314	7
species:ncbi:327224	7
species:ncbi:57541	7
species:ncbi:82748	7
species:ncbi:36070	7
species:ncbi:157549	7
species:ncbi:373038	7
species:ncbi:93477	7
species:ncbi:124953	7
species:ncbi:495868	7
species:ncbi:34726	7
species:ncbi:43658	7
species:ncbi:47180	7
species:ncbi:98744	7
species:ncbi:135102	7
species:ncbi:279408	7
species:ncbi:90239	7
species:ncbi:110913	7
species:ncbi:76756	7
species:ncbi:261658	7
species:ncbi:54931	7
species:ncbi:152925	7
species:ncbi:43976	7
species:ncbi:82688	7
species:ncbi:244847	7
species:ncbi:80636	7
species:ncbi:331036	7
species:ncbi:435721	7
species:ncbi:104	7
species:ncbi:65966	7
species:ncbi:41751	7
species:ncbi:91706	7
species:ncbi:34475	7
species:ncbi:40090	7
species:ncbi:198841	7
species:ncbi:196277	7
species:ncbi:32040	7
species:ncbi:182219	7
species:ncbi:81834	6
species:ncbi:169445	6
species:ncbi:214618	6
species:ncbi:185519	6
species:ncbi:252459	6
species:ncbi:59305	6
species:ncbi:338206	6
species:ncbi:329729	6
species:ncbi:51138	6
species:ncbi:35754	6
species:ncbi:105757	6
species:ncbi:169769	6
species:ncbi:113285	6
species:ncbi:332289	6
species:ncbi:52841	6
species:ncbi:317570	6
species:ncbi:280791	6
species:ncbi:452571	6
species:ncbi:28029	6
species:ncbi:83200	6
species:ncbi:324726	6
species:ncbi:444298	6
species:ncbi:116726	6
species:ncbi:83823	6
species:ncbi:46186	6
species:ncbi:37395	6
species:ncbi:47856	6
species:ncbi:215059	6
species:ncbi:240716	6
species:ncbi:63605	6
species:ncbi:310672	6
species:ncbi:205378	6
species:ncbi:86550	6
species:ncbi:171383	6
species:ncbi:528336	6
species:ncbi:66308	6
species:ncbi:513334	6
species:ncbi:390973	6
species:ncbi:292407	6
species:ncbi:267067	6
species:ncbi:220947	6
species:ncbi:10030	6
species:ncbi:72401	6
species:ncbi:93063	6
species:ncbi:150711	6
species:ncbi:174721	6
species:ncbi:126245	6
species:ncbi:428277	6
species:ncbi:149337	6
species:ncbi:535948	6
species:ncbi:49054	6
species:ncbi:426743	6
species:ncbi:28955	6
species:ncbi:361240	6
species:ncbi:521059	6
species:ncbi:397499	6
species:ncbi:188503	6
species:ncbi:188915	6
species:ncbi:84551	6
species:ncbi:505679	6
species:ncbi:99758	6
species:ncbi:189979	6
species:ncbi:363203	6
species:ncbi:89149	6
species:ncbi:261797	6
species:ncbi:105362	6
species:ncbi:139832	6
species:ncbi:98825	6
species:ncbi:75330	6
species:ncbi:60694	6
species:ncbi:545239	6
species:ncbi:140873	6
species:ncbi:58562	6
species:ncbi:104895	6
species:ncbi:364030	6
species:ncbi:108898	6
species:ncbi:38856	6
species:ncbi:201457	6
species:ncbi:30456	6
species:ncbi:240232	6
species:ncbi:187594	6
species:ncbi:191717	6
species:ncbi:506914	6
species:ncbi:132443	6
species:ncbi:416830	6
species:ncbi:165349	6
species:ncbi:84854	6
species:ncbi:182337	6
species:ncbi:208876	6
species:ncbi:336179	6
species:ncbi:39275	6
species:ncbi:428143	6
species:ncbi:367302	6
species:ncbi:236511	6
species:ncbi:70633	6
species:ncbi:461349	6
species:ncbi:314609	6
species:ncbi:88063	6
species:ncbi:503349	6
species:ncbi:229915	6
species:ncbi:260110	6
species:ncbi:59117	6
species:ncbi:72930	6
species:ncbi:208460	6
species:ncbi:310348	6
species:ncbi:53366	6
species:ncbi:120875	6
species:ncbi:263004	6
species:ncbi:109786	6
species:ncbi:59822	6
species:ncbi:290852	6
species:ncbi:393599	6
species:ncbi:51941	6
species:ncbi:109178	6
species:ncbi:114289	6
species:ncbi:68035	6
species:ncbi:33589	6
species:ncbi:76305	6
species:ncbi:501320	6
species:ncbi:206269	6
species:ncbi:516072	6
species:ncbi:325538	6
species:ncbi:160545	6
species:ncbi:235615	6
species:ncbi:47755	6
species:ncbi:36738	6
species:ncbi:258217	6
species:ncbi:25385	6
species:ncbi:141416	6
species:ncbi:146652	6
species:ncbi:109015	6
species:ncbi:289432	6
species:ncbi:174598	6
species:ncbi:36847	6
species:ncbi:204565	6
species:ncbi:86770	6
species:ncbi:43215	6
species:ncbi:83480	6
species:ncbi:124234	6
species:ncbi:132144	6
species:ncbi:89926	6
species:ncbi:318823	6
species:ncbi:204742	6
species:ncbi:68043	6
species:ncbi:145748	6
species:ncbi:531	6
species:ncbi:101993	6
species:ncbi:121494	6
species:ncbi:3381	6
species:ncbi:10171	6
species:ncbi:181097	6
species:ncbi:65986	6
species:ncbi:282685	6
species:ncbi:133924	6
species:ncbi:155076	6
species:ncbi:175930	6
species:ncbi:358687	6
species:ncbi:470131	6
species:ncbi:43671	6
species:ncbi:231455	6
species:ncbi:528218	6
species:ncbi:261238	6
species:ncbi:162902	6
species:ncbi:4515	6
species:ncbi:60548	6
species:ncbi:53605	6
species:ncbi:147709	6
species:ncbi:392358	6
species:ncbi:425387	6
species:ncbi:69964	6
species:ncbi:224312	6
species:ncbi:171649	6
species:ncbi:73376	6
species:ncbi:103891	6
species:ncbi:234049	6
species:ncbi:85718	6
species:ncbi:153660	6
species:ncbi:263687	6
species:ncbi:39501	6
species:ncbi:112300	6
species:ncbi:445221	6
species:ncbi:51846	6
species:ncbi:67725	6
species:ncbi:29396	6
species:ncbi:72645	6
species:ncbi:164307	6
species:ncbi:436287	6
species:ncbi:141212	6
species:ncbi:54530	6
species:ncbi:299116	6
species:ncbi:158097	6
species:ncbi:58153	6
species:ncbi:157876	6
species:ncbi:132571	6
species:ncbi:241585	6
species:ncbi:160796	6
species:ncbi:281011	6
species:ncbi:92252	6
species:ncbi:253300	6
species:ncbi:65555	6
species:ncbi:36597	6
species:ncbi:346852	6
species:ncbi:48703	6
species:ncbi:82106	6
species:ncbi:304879	6
species:ncbi:31994	6
species:ncbi:93711	6
species:ncbi:9758	6
species:ncbi:312943	6
species:ncbi:375286	6
species:ncbi:170815	6
species:ncbi:56438	6
species:ncbi:79263	6
species:ncbi:136399	6
species:ncbi:216825	6
species:ncbi:425145	6
species:ncbi:467016	6
species:ncbi:203812	6
species:ncbi:121801	6
species:ncbi:91546	6
species:ncbi:157747	6
species:ncbi:47049	6
species:ncbi:67938	6
species:ncbi:178713	6
species:ncbi:159850	6
species:ncbi:72056	6
species:ncbi:133779	6
species:ncbi:300960	6
species:ncbi:268240	6
species:ncbi:302094	6
species:ncbi:247155	6
species:ncbi:104195	6
species:ncbi:240836	6
species:ncbi:361101	6
species:ncbi:175814	6
species:ncbi:219740	6
species:ncbi:350114	6
species:ncbi:337725	6
species:ncbi:468975	6
species:ncbi:111902	6
species:ncbi:352236	6
species:ncbi:68777	6
species:ncbi:66770	6
species:ncbi:53024	6
species:ncbi:57648	6
species:ncbi:181848	6
species:ncbi:387608	6
species:ncbi:111820	6
species:ncbi:268919	6
species:ncbi:683	6
species:ncbi:74403	6
species:ncbi:489981	6
species:ncbi:130135	6
species:ncbi:13119	6
species:ncbi:237463	6
species:ncbi:333962	6
species:ncbi:154117	6
species:ncbi:142111	6
species:ncbi:323274	6
species:ncbi:130898	6
species:ncbi:306088	6
species:ncbi:192753	6
species:ncbi:187156	6
species:ncbi:50458	6
species:ncbi:143766	6
species:ncbi:191822	6
species:ncbi:467611	6
species:ncbi:225843	6
species:ncbi:162381	6
species:ncbi:349303	6
species:ncbi:33576	6
species:ncbi:227965	6
species:ncbi:60348	6
species:ncbi:168242	6
species:ncbi:343225	6
species:ncbi:560804	6
species:ncbi:181658	6
species:ncbi:45380	6
species:ncbi:96393	6
species:ncbi:171438	6
species:ncbi:408854	6
species:ncbi:257446	6
species:ncbi:344753	6
species:ncbi:39106	6
species:ncbi:489317	6
species:ncbi:507822	6
species:ncbi:135584	6
species:ncbi:135792	6
species:ncbi:307245	6
species:ncbi:43995	6
species:ncbi:268920	6
species:ncbi:76506	6
species:ncbi:279623	6
species:ncbi:160721	6
species:ncbi:187980	6
species:ncbi:491011	6
species:ncbi:155107	6
species:ncbi:55906	6
species:ncbi:106551	6
species:ncbi:166379	6
species:ncbi:558799	6
species:ncbi:106041	6
species:ncbi:255705	6
species:ncbi:72258	6
species:ncbi:221822	6
species:ncbi:161621	6
species:ncbi:137217	6
species:ncbi:271196	6
species:ncbi:118856	6
species:ncbi:486642	6
species:ncbi:286699	6
species:ncbi:246848	6
species:ncbi:280394	6
species:ncbi:285817	6
species:ncbi:291688	6
species:ncbi:75550	6
species:ncbi:119607	6
species:ncbi:38028	6
species:ncbi:69362	6
species:ncbi:139932	6
species:ncbi:529701	6
species:ncbi:72281	6
species:ncbi:66905	6
species:ncbi:107464	6
species:ncbi:8807	6
species:ncbi:35531	6
species:ncbi:95691	6
species:ncbi:135881	6
species:ncbi:232645	6
species:ncbi:112146	6
species:ncbi:304130	6
species:ncbi:271684	6
species:ncbi:5549	6
species:ncbi:110763	6
species:ncbi:239612	6
species:ncbi:80828	6
species:ncbi:8633	6
species:ncbi:120044	6
species:ncbi:114509	6
species:ncbi:101665	6
species:ncbi:366634	6
species:ncbi:230833	6
species:ncbi:378261	6
species:ncbi:223896	6
species:ncbi:71750	6
species:ncbi:47964	6
species:ncbi:515226	6
species:ncbi:57098	6
species:ncbi:133173	6
species:ncbi:32246	6
species:ncbi:98386	6
species:ncbi:42384	6
species:ncbi:337818	6
species:ncbi:462334	6
species:ncbi:137225	6
species:ncbi:35586	6
species:ncbi:513075	6
species:ncbi:103621	6
species:ncbi:180766	6
species:ncbi:50948	6
species:ncbi:128289	6
species:ncbi:206018	6
species:ncbi:52180	6
species:ncbi:342444	6
species:ncbi:8823	6
species:ncbi:240003	6
species:ncbi:332052	6
species:ncbi:33215	6
species:ncbi:230542	6
species:ncbi:45839	6
species:ncbi:44683	6
species:ncbi:268869	6
species:ncbi:265334	6
species:ncbi:155319	6
species:ncbi:559659	6
species:ncbi:461641	6
species:ncbi:340907	6
species:ncbi:64408	6
species:ncbi:346240	6
species:ncbi:33029	6
species:ncbi:88839	6
species:ncbi:431770	6
species:ncbi:384660	6
species:ncbi:6488	6
species:ncbi:236067	6
species:ncbi:78113	6
species:ncbi:241713	6
species:ncbi:119173	6
species:ncbi:45803	6
species:ncbi:142330	6
species:ncbi:231314	6
species:ncbi:109276	6
species:ncbi:190243	6
species:ncbi:399279	6
species:ncbi:177116	6
species:ncbi:279368	6
species:ncbi:216833	6
species:ncbi:285986	6
species:ncbi:59460	6
species:ncbi:292717	6
species:ncbi:45622	6
species:ncbi:265525	6
species:ncbi:132107	6
species:ncbi:234476	6
species:ncbi:171258	6
species:ncbi:228298	6
species:ncbi:108278	6
species:ncbi:309814	6
species:ncbi:177271	6
species:ncbi:307252	6
species:ncbi:355377	6
species:ncbi:49380	6
species:ncbi:395292	6
species:ncbi:55124	6
species:ncbi:174171	6
species:ncbi:240602	6
species:ncbi:66263	6
species:ncbi:434298	6
species:ncbi:229278	6
species:ncbi:213071	6
species:ncbi:325668	6
species:ncbi:77313	6
species:ncbi:83917	6
species:ncbi:39420	6
species:ncbi:72124	6
species:ncbi:56317	6
species:ncbi:173247	6
species:ncbi:291301	6
species:ncbi:409998	6
species:ncbi:155722	6
species:ncbi:294365	6
species:ncbi:350081	6
species:ncbi:100181	6
species:ncbi:167161	6
species:ncbi:523821	6
species:ncbi:54943	6
species:ncbi:404941	6
species:ncbi:86050	6
species:ncbi:336595	6
species:ncbi:36725	6
species:ncbi:509803	6
species:ncbi:198504	6
species:ncbi:265984	6
species:ncbi:340910	6
species:ncbi:34525	6
species:ncbi:53906	6
species:ncbi:380242	6
species:ncbi:308	6
species:ncbi:517475	6
species:ncbi:296652	6
species:ncbi:286848	6
species:ncbi:78544	6
species:ncbi:154605	6
species:ncbi:109197	6
species:ncbi:168245	6
species:ncbi:62274	6
species:ncbi:253732	6
species:ncbi:244122	6
species:ncbi:114231	6
